Id,SponsorName,SponsorTitle,Constituency,Political Affiliation,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeAlive
40-2/C-542,Gordon Brown,Member of Parliament,Leeds—Grenville,Conservative,C-542,An Act to amend the Employment Insurance Act (illness of child) and another Act in consequence,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,IsHouseBill,2009-06-08,2009-06-08,0 days
39-2/C-542,Gordon Brown,Member of Parliament,Leeds—Grenville,Conservative,C-542,An Act to amend the Employment Insurance Act (illness of child) and another Act in consequence,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-08,2008-05-08,0 days
41-2/C-543,Dennis Bevington,Member of Parliament,Northwest Territories,NDP,C-543,An Act to amend the Navigable Waters Protection Act (Peel River),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-10-23,2013-10-23,0 days
40-3/C-543,Don Davies,Member of Parliament,Vancouver Kingsway,NDP,C-543,An Act to amend the Canada Elections Act (voting hours),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-16,2010-06-16,0 days
39-2/C-543,Brent Denis,Member of Parliament,Algoma—Manitoulin—Kapuskasing,,C-543,An Act to amend the Criminal Code (abuse of pregnant woman),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-14,2008-05-14,0 days
41-2/C-544,David McGuinty,Member of Parliament,Ottawa South,Liberal,C-544,Elimination of Partisan Government Advertising Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-10-24,2013-10-24,0 days
40-3/C-544,Alex Atamanenko,Member of Parliament,British Columbia Southern Interior,NDP,C-544,An Act to amend the Health of Animals Act and the Meat Inspection Act (slaughter of horses for human consumption),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-16,2010-06-16,0 days
39-2/C-544,Caroline St-Hilaire,Member of Parliament,Longueuil—Pierre-Boucher,Bloc Québécois,C-544,An Act to amend the Excise Tax Act (children's diapers and products for newborns),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-14,2008-05-14,0 days
41-2/C-545,Libby Davies,Member of Parliament,Vancouver East,NDP,C-545,Continuing Care for Canadians Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-10-31,2013-10-31,0 days
40-3/C-545,Tony Martin,Member of Parliament,Sault Ste. Marie,NDP,C-545,Poverty Elimination Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-16,2010-06-16,0 days
39-2/C-545,Marlene Jennings,Member of Parliament,Notre-Dame-de-Grâce—Lachine,Liberal,C-545,An Act to amend the Textile Labelling Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-14,2008-05-14,0 days
41-2/C-546,Anne Minh-Thu Quach,Member of Parliament,Beauharnois—Salaberry,NDP,C-546,An Act to amend the Navigable Waters Protection Act (Moonlight Lake and other lakes and rivers),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-10-31,2013-10-31,0 days
40-3/C-546,Thomas Mulcair,Member of Parliament,Outremont,NDP,C-546,An Act to amend the Bank Act (compensation for investment advice),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-16,2010-06-16,0 days
39-2/C-546,Thomas Mulcair,Member of Parliament,Outremont,NDP,C-546,Farmers Compensation and Blue-green Algae Proliferation Prevention Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-14,2008-05-14,0 days
41-2/C-547,Claude Gravelle,Member of Parliament,Nickel Belt,NDP,C-547,An Act to amend the Navigable Waters Protection Act (Fox Lake and other lakes and rivers),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-05,2013-11-05,0 days
40-3/C-547,Joseph Volpe,Member of Parliament,Eglinton—Lawrence,Liberal,C-547,An Act to amend the Criminal Code (arrest by owner),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-16,2010-06-16,0 days
39-2/C-547,Susan Kadis,Member of Parliament,Thornhill,Liberal,C-547,Holocaust Monument Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-14,2008-05-14,0 days
41-2/C-548,Peggy Nash,Member of Parliament,Parkdale—High Park,NDP,C-548,National Day of the Midwife Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-06,2013-11-06,0 days
40-3/C-548,Ralph Goodale,Member of Parliament,Wascana,Liberal,C-548,An Act to amend the Canadian Wheat Board Act (increased democratic producer control),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-16,2010-06-16,0 days
39-2/C-548,Denis Coderre,Member of Parliament,Bourassa,Liberal,C-548,An Act to amend the Official Languages Act (understanding the official languages — judges of the Supreme Court of Canada),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-15,2008-05-15,0 days
41-2/C-549,Mike Allen,Member of Parliament,Tobique—Mactaquac,Conservative,C-549,An Act to amend the Financial Administration Act (unlegislated tax measures),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-06,2013-11-06,0 days
40-3/C-549,Denise Savoie,Member of Parliament,Victoria,NDP,C-549,An Act to amend the National Housing Act (Canada Mortgage and Housing Corporation's retained earnings),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-549,Mike Wallace,Member of Parliament,Burlington,Conservative,C-549,National Marine Day Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-26,2008-05-26,0 days
41-2/C-550,Jean-François Fortin,Member of Parliament,Haute-Gaspésie—La Mitis—Matane—Matapédia,,C-550,An Act to amend the National Housing Act (payment to provinces),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-07,2013-11-07,0 days
40-3/C-550,Don Davies,Member of Parliament,Vancouver Kingsway,NDP,C-550,Forgiveness of student loans for health professionals Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-550,France Bonsant,Member of Parliament,Compton—Stanstead,Bloc Québécois,C-550,An Act to amend the Canada Labour Code and the Employment Insurance Act (family leave),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-27,2008-05-27,0 days
41-2/C-551,Wayne Easter,Member of Parliament,Malpeque,Liberal,C-551,National Security Committee of Parliamentarians Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-07,2013-11-07,0 days
40-3/C-551,Claude Gravelle,Member of Parliament,Nickel Belt,NDP,C-551,An Act to amend the Investment Canada Act (committee members),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-551,Dawn Black,Member of Parliament,New Westminster—Coquitlam,NDP,C-551,Prevention of Torture Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-27,2008-05-27,0 days
41-2/C-552,Glenn Thibeault,Member of Parliament,Sudbury,Independent,C-552,An Act to amend the Broadcasting Act (sports blackouts),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-19,2013-11-19,0 days
40-3/C-552,Marlene Jennings,Member of Parliament,Notre-Dame-de-Grâce—Lachine,Liberal,C-552,An Act to amend the Canada Elections Act (representation of women),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-552,Charlie Angus,Member of Parliament,Timmins—James Bay,NDP,C-552,An Act to amend the Telecommunications Act (Internet Neutrality),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-28,2008-05-28,0 days
41-2/C-553,Jean-François Fortin,Member of Parliament,Haute-Gaspésie—La Mitis—Matane—Matapédia,,C-553,An Act to amend the Canadian Multiculturalism Act (non-application in Quebec),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-19,2013-11-19,0 days
40-3/C-553,Marlene Jennings,Member of Parliament,Notre-Dame-de-Grâce—Lachine,Liberal,C-553,An Act to amend the Canada Elections Act (special quarterly allowance),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-553,Peter Julian,Member of Parliament,Burnaby—New Westminster,NDP,C-553,Toxic Substances Labelling Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-29,2008-05-29,0 days
41-2/C-554,Glenn Thibeault,Member of Parliament,Sudbury,Independent,C-554,An Act to amend the Navigable Waters Protection Act (Minnow Lake and other lakes and waterways),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-21,2013-11-21,0 days
40-3/C-554,Irwin Cotler,Member of Parliament,Mount Royal,Liberal,C-554,Protecting Canadians Abroad Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-554,Pat Martin,Member of Parliament,Winnipeg Centre,NDP,C-554,Open Government Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-05-29,2008-05-29,0 days
41-2/C-555,Greg Kerr,Member of Parliament,West Nova,Conservative,C-555,An Act respecting the Marine Mammal Regulations (seal fishery observation licence),Royal assent,41,2,Private Member’s Bill,True,False,6,IsHouseBill,2013-11-27,2015-06-17,567 days
40-3/C-555,David McGuinty,Member of Parliament,Ottawa South,Liberal,C-555,Telecommunications Transparency and Fairness Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,,,
40-2/C-555,David McGuinty,Member of Parliament,Ottawa South,Liberal,C-555,Telecommunications Transparency and Fairness Act,First reading in the House of Commons,40,2,Private Member’s Bill,False,False,1,IsHouseBill,2009-10-29,2009-10-29,0 days
39-2/C-555,David McGuinty,Member of Parliament,Ottawa South,Liberal,C-555,Telecommunications Clarity and Fairness Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-02,2008-06-02,0 days
41-2/C-556,Tarik Brahmi,Member of Parliament,Saint-Jean,NDP,C-556,An Act to amend the Criminal Code (breath alcohol analysis),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-11-28,2013-11-28,0 days
40-3/C-556,Olivia Chow,Member of Parliament,Trinity—Spadina,NDP,C-556,An Act to amend the Immigration and Refugee Protection Act (exception to inadmissibility),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-556,Carole Lavallée,Member of Parliament,Saint-Bruno—Saint-Hubert,Bloc Québécois,C-556,An Act to amend the Access to Information Act (improved access),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-02,2008-06-02,0 days
41-2/C-557,Randall Garrison,Member of Parliament,Esquimalt—Juan de Fuca,NDP,C-557,An Act to amend the Navigable Waters Protection Act (Vancouver Island),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-02,2013-12-02,0 days
40-3/C-557,Olivia Chow,Member of Parliament,Trinity—Spadina,NDP,C-557,An Act to amend the Immigration and Refugee Protection Act (appeals),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-557,Luc Malo,Member of Parliament,Verchères—Les Patriotes,Bloc Québécois,C-557,An Act to amend the Telefilm Canada Act (Quebec audio-visual productions),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-04,2008-06-04,0 days
41-2/C-558,Kennedy Stewart,Member of Parliament,Burnaby—Douglas,NDP,C-558,Parliamentary Science Officer Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-03,2013-12-03,0 days
40-3/C-558,Libby Davies,Member of Parliament,Vancouver East,NDP,C-558,An Act to amend the Criminal Code (social condition),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-558,Penny Priddy,Member of Parliament,Surrey North,NDP,C-558,An Act to amend the Criminal Code (cruelty to animals),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-04,2008-06-04,0 days
41-2/C-559,Michael Chong,Member of Parliament,Wellington—Halton Hills,Conservative,C-559,"Reform Act, 2013",First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-03,2013-12-03,0 days
40-3/C-559,Libby Davies,Member of Parliament,Vancouver East,NDP,C-559,An Act to amend the Canadian Human Rights Act (social condition),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-559,Yvon Godin,Member of Parliament,Acadie—Bathurst,NDP,C-559,An Act to amend the Supreme Court Act (understanding the official languages),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-05,2008-06-05,0 days
41-2/C-560,Maurice Vellacott,Member of Parliament,Saskatoon—Wanuskewin,Conservative,C-560,An Act to amend the Divorce Act (equal parenting) and to make consequential amendments to other Acts,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-06,2013-12-06,0 days
40-3/C-560,Bruce Hyer,Member of Parliament,Thunder Bay—Superior North,Green Party,C-560,Cell Phone Freedom Act,First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-560,Roger Valley,Member of Parliament,Kenora,Liberal,C-560,An Act to amend the Canada Pension Plan and the Old Age Security Act (biweekly payment of benefits),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-10,2008-06-10,0 days
41-2/C-561,Irwin Cotler,Member of Parliament,Mount Royal,Liberal,C-561,An Act to amend the Criminal Code and the Immigration and Refugee Protection Act (trafficking and transplanting human organs and other body parts),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-06,2013-12-06,0 days
40-3/C-561,Francis Scarpaleggia,Member of Parliament,Lac-Saint-Louis,Liberal,C-561,An Act to amend the Fisheries Act (mining activities),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-06-17,2010-06-17,0 days
39-2/C-561,Tony Martin,Member of Parliament,Sault Ste. Marie,NDP,C-561,An Act to amend the Canada Labour Code (occupational disease registry),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-10,2008-06-10,0 days
41-2/C-562,Ted Hsu,Member of Parliament,Kingston and the Islands,Liberal,C-562,An Act to amend the Statistics Act (Chief Statistician and long-form census),First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-09,2013-12-09,0 days
40-3/C-562,Nathan Cullen,Member of Parliament,Skeena—Bulkley Valley,NDP,C-562,An Act to amend the Excise Tax Act (Head Smart ski and snowboard facilities),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-09-27,2010-09-27,0 days
39-2/C-562,Francine Lalonde,Member of Parliament,La Pointe-de-l'Île,Bloc Québécois,C-562,An Act to amend the Criminal Code (right to die with dignity),First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-12,2008-06-12,0 days
41-2/C-563,Chris Charlton,Member of Parliament,Hamilton Mountain,NDP,C-563,Lincoln Alexander Day Act,First reading in the House of Commons,41,2,Private Member’s Bill,False,False,1,IsHouseBill,2013-12-09,2013-12-09,0 days
40-3/C-563,Nathan Cullen,Member of Parliament,Skeena—Bulkley Valley,NDP,C-563,An Act to amend the Income Tax Act (payment of individual's refund to registered charity),First reading in the House of Commons,40,3,Private Member’s Bill,False,False,1,IsHouseBill,2010-09-27,2010-09-27,0 days
39-2/C-563,Tina Keeper,Member of Parliament,Churchill,Liberal,C-563,First Nations Children's Health Protection Act,First reading in the House of Commons,39,2,Private Member’s Bill,False,False,1,IsHouseBill,2008-06-13,2008-06-13,0 days
