Id,Code,Title,LatestStageName,ParliamentNumber,SessionNumber,BillType,ReceivedRoyalAssent,Ongoing,ReadingsPassed,BillOrigin,FirstStageDate,LastStageDate,TimeDebated
35-2/C-54,C-54,An Act to amend the Foreign Extraterritorial Measures Act,Royal assent,35,2,House Government Bill,True,False,6,House,1996-09-15,1996-11-27,73 days
35-1/C-54,C-54,"An Act to amend the Old Age Security Act, the Canada Pension Plan, the Children's Special Allowances Act and the Unemployment Insurance Act",Royal assent,35,1,House Government Bill,True,False,6,House,1994-10-06,1995-07-12,279 days
42-1/C-55,C-55,An Act to amend the Oceans Act and the Canada Petroleum Resources Act,Royal assent,42,1,House Government Bill,True,False,6,House,2017-06-15,2019-05-26,710 days
41-2/C-55,C-55,"Appropriation Act No. 1, 2015-16",Royal assent,41,2,House Government Bill,True,False,6,House,2015-03-24,2015-03-30,6 days
41-1/C-55,C-55,Response to the Supreme Court of Canada Decision in R. v. Tse Act,Royal assent,41,1,House Government Bill,True,False,6,House,2013-02-11,2013-03-26,43 days
40-3/C-55,C-55,Enhanced New Veterans Charter Act,Royal assent,40,3,House Government Bill,True,False,6,House,2010-11-17,2011-03-24,127 days
40-2/C-55,C-55,Response to the Supreme Court of Canada Decision in R. v. Shoker Act,First reading in the House of Commons,40,2,House Government Bill,False,False,1,House,2009-10-30,2009-10-30,0 days
39-2/C-55,C-55,Canada-EFTA Free Trade Agreement Implementation Act,Second reading in the House of Commons,39,2,House Government Bill,False,False,2,House,2008-05-05,2008-05-28,23 days
39-1/C-55,C-55,An Act to amend the Canada Elections Act (expanded voting opportunities) and to make a consequential amendment to the Referendum Act,Second reading in the House of Commons,39,1,House Government Bill,False,False,2,House,2007-05-09,2007-06-01,23 days
38-1/C-55,C-55,Wage Earner Protection Program Act,Royal assent,38,1,House Government Bill,True,False,6,House,2005-06-03,2005-11-25,175 days
37-2/C-55,C-55,"Appropriation Act No. 3, 2003-2004",Royal assent,37,2,House Government Bill,True,False,6,House,2003-10-27,2003-11-07,11 days
37-1/C-55,C-55,"Public Safety Act, 2002",First reading in the House of Commons,37,1,House Government Bill,False,False,1,House,2002-04-29,2002-04-29,0 days
36-1/C-55,C-55,Foreign Publishers Advertising Services Act,Royal assent,36,1,House Government Bill,True,False,6,House,1998-10-07,1999-06-16,252 days
35-2/C-55,C-55,"An Act to amend the Criminal Code (high risk offenders), the Corrections and Conditional Release Act, the Criminal Records Act, the Prisons and Reformatories Act and the Department of the Solicitor General Act",Royal assent,35,2,House Government Bill,True,False,6,House,1996-09-16,1997-04-24,220 days
35-1/C-55,C-55,An Act to establish a board having jurisdiction concerning disputes respecting surface rights in respect of land in the Yukon Territory and to amend other Acts in relation thereto,Royal assent,35,1,House Government Bill,True,False,6,House,1994-10-06,1994-12-14,69 days
42-1/C-56,C-56,An Act to amend the Corrections and Conditional Release Act and the Abolition of Early Parole Act,First reading in the House of Commons,42,1,House Government Bill,False,False,1,House,2017-06-19,2017-06-19,0 days
41-2/C-56,C-56,Statutory Release Reform Act,First reading in the House of Commons,41,2,House Government Bill,False,False,1,House,2015-03-27,2015-03-27,0 days
41-1/C-56,C-56,Combating Counterfeit Products Act,Second reading in the House of Commons,41,1,House Government Bill,False,False,2,House,2013-03-01,2013-06-12,103 days
40-3/C-56,C-56,"Preventing the Trafficking, Abuse and Exploitation of Vulnerable Immigrants Act",First reading in the House of Commons,40,3,House Government Bill,False,False,1,House,2010-11-19,2010-11-19,0 days
40-2/C-56,C-56,Fairness for the Self-Employed Act,Royal assent,40,2,House Government Bill,True,False,6,House,2009-11-03,2009-12-15,42 days
39-2/C-56,C-56,"An Act to amend the Transportation of Dangerous Goods Act, 1992",First reading in the House of Commons,39,2,House Government Bill,False,False,1,House,2008-05-26,2008-05-26,0 days
39-1/C-56,C-56,"Constitution Act, 2007 (Democratic representation)",First reading in the House of Commons,39,1,House Government Bill,False,False,1,House,2007-05-11,2007-05-11,0 days
38-1/C-56,C-56,Labrador Inuit Land Claims Agreement Act,Royal assent,38,1,House Government Bill,True,False,6,House,2005-06-06,2005-06-23,17 days
37-2/C-56,C-56,An Act to amend the Patent Act and the Food and Drugs Act,Second reading in the House of Commons,37,2,House Government Bill,False,False,2,House,2003-11-06,2003-11-07,1 days
37-1/C-56,C-56,Assisted Human Reproduction Act,Second reading in the House of Commons,37,1,House Government Bill,False,False,2,House,2002-05-09,2002-05-28,19 days
36-1/C-56,C-56,Manitoba Claim Settlements Implementation Act,Second reading in the House of Commons,36,1,House Government Bill,False,False,2,House,1998-10-21,1998-11-25,35 days
35-2/C-56,C-56,"Appropriation Act No. 2, 1996-97",Royal assent,35,2,House Government Bill,True,False,6,House,1996-09-17,1996-10-21,34 days
35-1/C-56,C-56,An Act to amend the Canadian Environmental Assessment Act,Royal assent,35,1,House Government Bill,True,False,6,House,1994-10-23,1994-12-14,52 days
42-1/C-57,C-57,An Act to amend the Federal Sustainable Development Act,Royal assent,42,1,House Government Bill,True,False,6,House,2017-06-19,2019-02-28,619 days
41-2/C-57,C-57,Support for Families Act,First reading in the House of Commons,41,2,House Government Bill,False,False,1,House,2015-03-27,2015-03-27,0 days
41-1/C-57,C-57,Safeguarding Canada's Seas and Skies Act,First reading in the House of Commons,41,1,House Government Bill,False,False,1,House,2013-03-18,2013-03-18,0 days
40-3/C-57,C-57,Improving Trade Within Canada Act,First reading in the House of Commons,40,3,House Government Bill,False,False,1,House,2010-11-25,2010-11-25,0 days
40-2/C-57,C-57,Canada-Jordan Free Trade Act,First reading in the House of Commons,40,2,House Government Bill,False,False,1,House,2009-11-17,2009-11-17,0 days
39-2/C-57,C-57,An Act to amend the Canadian Wheat Board Act (election of directors),First reading in the House of Commons,39,2,House Government Bill,False,False,1,House,2008-05-27,2008-05-27,0 days
39-1/C-57,C-57,An Act to amend the Immigration and Refugee Protection Act,Second reading in the House of Commons,39,1,House Government Bill,False,False,2,House,2007-05-16,2007-06-05,20 days
38-1/C-57,C-57,An Act to amend certain Acts in relation to financial institutions,Royal assent,38,1,House Government Bill,True,False,6,House,2005-06-06,2005-11-25,172 days
37-2/C-57,C-57,Westbank First Nation Self-Government Act,Second reading in the House of Commons,37,2,House Government Bill,False,False,2,House,2003-11-06,2003-11-07,1 days
37-1/C-57,C-57,An Act to amend the Nuclear Safety and Control Act,First reading in the House of Commons,37,1,House Government Bill,False,False,1,House,2002-05-31,2002-05-31,0 days
36-1/C-57,C-57,An Act to amend the Nunavut Act with respect to the Nunavut Court of Justice and to amend other Acts in consequence,Royal assent,36,1,House Government Bill,True,False,6,House,1998-10-21,1999-03-10,140 days
35-2/C-57,C-57,An Act to amend the Bell Canada Act,Royal assent,35,2,House Government Bill,True,False,6,House,1996-09-18,1997-02-18,153 days
35-1/C-57,C-57,An Act to implement the Agreement Establishing the World Trade Organization,Royal assent,35,1,House Government Bill,True,False,6,House,1994-10-24,1994-12-14,51 days
42-1/C-58,C-58,An Act to amend the Access to Information Act and the Privacy Act and to make consequential amendments to other Acts,Royal assent,42,1,House Government Bill,True,False,6,House,2017-06-19,2019-06-20,731 days
41-2/C-58,C-58,Support for Veterans and Their Families Act,First reading in the House of Commons,41,2,House Government Bill,False,False,1,House,2015-03-30,2015-03-30,0 days
41-1/C-58,C-58,"Appropriation Act No. 5, 2012-13",Royal assent,41,1,House Government Bill,True,False,6,House,2013-03-20,2013-03-26,6 days
40-3/C-58,C-58,"Appropriation Act No. 4, 2010-11",Royal assent,40,3,House Government Bill,True,False,6,House,2010-12-08,2010-12-14,6 days
40-2/C-58,C-58,Child Protection Act (Online Sexual Exploitation),Second reading in the House of Commons,40,2,House Government Bill,False,False,2,House,2009-11-24,2009-11-27,3 days
39-2/C-58,C-58,"Appropriation Act No. 2, 2008-2009",Royal assent,39,2,House Government Bill,True,False,6,House,2008-06-05,2008-06-18,13 days
39-1/C-58,C-58,An Act to amend the Canada Transportation Act (railway transportation),Second reading in the House of Commons,39,1,House Government Bill,False,False,2,House,2007-05-30,2007-06-14,15 days
38-1/C-58,C-58,"Appropriation Act No. 2, 2005-2006",Royal assent,38,1,House Government Bill,True,False,6,House,2005-06-14,2005-06-23,9 days
37-1/C-58,C-58,An Act to amend the Canada Pension Plan and the Canada Pension Plan Investment Board Act,First reading in the House of Commons,37,1,House Government Bill,False,False,1,House,2002-06-06,2002-06-06,0 days
36-1/C-58,C-58,An Act to amend the Railway Safety Act and to make a consequential amendment to another Act,Royal assent,36,1,House Government Bill,True,False,6,House,1998-11-04,1999-03-24,140 days
35-2/C-58,C-58,An Act to amend the Canada Shipping Act (maritime liability),First reading in the House of Commons,35,2,House Government Bill,False,False,1,House,1996-09-18,1996-09-18,0 days
35-1/C-58,C-58,An Act to amend the Public Service Staff Relations Act and the Royal Canadian Mounted Police Act,Second reading in the House of Commons,35,1,House Government Bill,False,False,2,House,1994-11-03,1994-11-21,18 days
42-1/C-59,C-59,"National Security Act, 2017",Royal assent,42,1,House Government Bill,True,False,6,House,2017-06-20,2019-06-20,730 days
41-2/C-59,C-59,"Economic Action Plan 2015 Act, No. 1",Royal assent,41,2,House Government Bill,True,False,6,House,2015-05-07,2015-06-22,46 days
41-1/C-59,C-59,"Appropriation Act No. 1, 2013-14",Royal assent,41,1,House Government Bill,True,False,6,House,2013-03-20,2013-03-26,6 days
40-3/C-59,C-59,Abolition of Early Parole Act,Royal assent,40,3,House Government Bill,True,False,6,House,2011-02-09,2011-03-23,42 days
40-2/C-59,C-59,Keeping Canadians Safe Act (International Transfer of Offenders),First reading in the House of Commons,40,2,House Government Bill,False,False,1,House,2009-11-26,2009-11-26,0 days
39-2/C-59,C-59,"Appropriation Act No. 3, 2008-2009",Royal assent,39,2,House Government Bill,True,False,6,House,2008-06-05,2008-06-18,13 days
39-1/C-59,C-59,An Act to amend the Criminal Code (unauthorized recording of a movie),Royal assent,39,1,House Government Bill,True,False,6,House,2007-06-01,2007-06-22,21 days
38-1/C-59,C-59,An Act to amend the Investment Canada Act,First reading in the House of Commons,38,1,House Government Bill,False,False,1,House,2005-06-20,2005-06-20,0 days
37-1/C-59,C-59,"Appropriation Act No. 2, 2002-2003",Royal assent,37,1,House Government Bill,True,False,6,House,2002-06-06,2002-06-13,7 days
36-1/C-59,C-59,An Act to amend the Insurance Companies Act,Royal assent,36,1,House Government Bill,True,False,6,House,1998-11-29,1999-03-10,101 days
35-2/C-59,C-59,"An Act to implement Articles 1 to 22 of the Athens Convention relating to the Carriage of Passengers and their Luggage by Sea, 1974",First reading in the House of Commons,35,2,House Government Bill,False,False,1,House,1996-09-18,1996-09-18,0 days
35-1/C-59,C-59,An Act to amend the Income Tax Act and the Income Tax Application Rules,Royal assent,35,1,House Government Bill,True,False,6,House,1994-11-23,1995-03-25,122 days
42-1/C-60,C-60,"Miscellaneous Statute Law Amendment Act, 2017",Royal assent,42,1,House Government Bill,True,False,6,House,2017-10-03,2017-12-11,69 days
41-2/C-60,C-60,Removal of Serious Foreign Criminals Act,First reading in the House of Commons,41,2,House Government Bill,False,False,1,House,2015-05-12,2015-05-12,0 days
41-1/C-60,C-60,"Economic Action Plan 2013 Act, No. 1",Royal assent,41,1,House Government Bill,True,False,6,House,2013-04-29,2013-06-25,57 days
40-3/C-60,C-60,Citizen's Arrest and Self-defence Act,Second reading in the House of Commons,40,3,House Government Bill,False,False,2,House,2011-02-17,2011-03-22,33 days
40-2/C-60,C-60,Keeping Canadians Safe (Protecting Borders) Act,First reading in the House of Commons,40,2,House Government Bill,False,False,1,House,2009-11-27,2009-11-27,0 days
39-2/C-60,C-60,An Act to amend the National Defence Act (court martial) and to make a consequential amendment to another Act,Royal assent,39,2,House Government Bill,True,False,6,House,2008-06-06,2008-06-18,12 days
39-1/C-60,C-60,"Appropriation Act No. 2, 2007-2008",Royal assent,39,1,House Government Bill,True,False,6,House,2007-06-07,2007-06-22,15 days
38-1/C-60,C-60,An Act to amend the Copyright Act,First reading in the House of Commons,38,1,House Government Bill,False,False,1,House,2005-06-20,2005-06-20,0 days
37-1/C-60,C-60,Specific Claims Resolution Act,Second reading in the House of Commons,37,1,House Government Bill,False,False,2,House,2002-06-13,2002-06-19,6 days
36-1/C-60,C-60,"Appropriation Act No. 4, 1998-99",Royal assent,36,1,House Government Bill,True,False,6,House,1998-11-30,1998-12-09,9 days
35-2/C-60,C-60,An Act to establish the Canadian Food Inspection Agency and to repeal and amend other Acts as a consequence,Royal assent,35,2,House Government Bill,True,False,6,House,1996-09-18,1997-03-19,182 days
35-1/C-60,C-60,An Act respecting an agreement between Her Majesty in right of Canada and the Pictou Landing Indian Band,Royal assent,35,1,House Government Bill,True,False,6,House,1994-12-04,1995-03-25,111 days
42-1/C-61,C-61,Anishinabek Nation Education Agreement Act,Royal assent,42,1,House Government Bill,True,False,6,House,2017-10-05,2017-12-13,69 days
41-2/C-61,C-61,Lake Superior National Marine Conservation Area Act,Royal assent,41,2,House Government Bill,True,False,6,House,2015-06-02,2015-06-22,20 days
41-1/C-61,C-61,Offshore Health and Safety Act,First reading in the House of Commons,41,1,House Government Bill,False,False,1,House,2013-05-02,2013-05-02,0 days
40-3/C-61,C-61,Assets of Corrupt Foreign Officials Act,Royal assent,40,3,House Government Bill,True,False,6,House,2011-03-03,2011-03-22,19 days
40-2/C-61,C-61,"Railway Continuation Act, 2009",First reading in the House of Commons,40,2,House Government Bill,False,False,1,House,2009-11-30,2009-11-30,0 days
39-2/C-61,C-61,An Act to amend the Copyright Act,First reading in the House of Commons,39,2,House Government Bill,False,False,1,House,2008-06-12,2008-06-12,0 days
39-1/C-61,C-61,"An Act to amend the Geneva Conventions Act, An Act to incorporate the Canadian Red Cross Society and the Trade-marks Act",Royal assent,39,1,House Government Bill,True,False,6,House,2007-06-08,2007-06-22,14 days
38-1/C-61,C-61,An Act to amend the Canada Marine Act and other Acts,First reading in the House of Commons,38,1,House Government Bill,False,False,1,House,2005-06-22,2005-06-22,0 days
